timedelta,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares
266,9,663,0.510638297096,0.999999997368,0.684210524515,5,3,4,0,4.53092006033,10,1,0,0,0,0,0,-1,280,97.7,3300,843300,298340,1199.8,4623.44637947,3367.06365777,1300,1300,1300,0,0,0,1,0,0,0,0,0.352232089808,0.0200151351798,0.136602204394,0.0200906148922,0.471059955726,0.516840396446,-0.0231160287081,0.0482654600302,0.0452488687783,0.516129032258,0.483870967742,0.306036931818,0.0333333333333,1,-0.343333333333,-0.5,-0.1,0.7,-0.4,0.2,0.4,1500
577,8,141,0.695652168872,0.9999999875,0.837499989531,2,1,0,1,4.02127659574,8,0,1,0,0,0,0,4,1800,513,0,690400,114971.125,0,3451,2367.70872538,0,0,0,1,0,0,0,0,0,0,0,0.0250608330081,0.777188318908,0.0250231048833,0.0250424665006,0.1476852767,0.321428571429,0.142694805195,0.0496453900709,0.0141843971631,0.777777777778,0.222222222222,0.371103896104,0.1,1,-0.3,-0.4,-0.2,0.5,0.136363636364,0,0.136363636364,339
677,9,193,0.694300514537,0.999999991667,0.849999992917,8,4,1,0,5.16062176166,7,0,0,0,0,1,0,217,914,453.2,0,227300,49100,0,3669,2284.34158686,386,1100,828.666666667,0,0,0,0,0,1,0,1,0.0288980464524,0.0285784293647,0.498449871826,0.0285717502349,0.415501902122,0.484191919192,0.0307575757576,0.0259067357513,0.020725388601,0.555555555556,0.444444444444,0.317272727273,0.136363636364,0.5,-0.30625,-0.5,-0.1,0,0,0.5,0,4300
230,13,112,0.549549544599,0.99999998913,0.499999994565,19,2,16,0,5.42857142857,10,0,0,0,0,0,1,-1,584,204.444444444,0,843300,248740,0,8441.73498233,4833.18243709,992,21400,11196,0,0,0,0,1,0,0,0,0.0200007338522,0.0200060780117,0.235268135774,0.604520682811,0.120204369551,0.396666666667,0.266666666667,0.0267857142857,0,1,0,0.411111111111,0.2,0.7,0,0,0,0.5,0.5,0,0.5,2000
204,8,647,0.559157211411,0.999999997396,0.749999998047,15,4,5,1,4.74188562597,8,0,0,0,0,0,1,-1,629,113,981,843300,148347.625,551,6593.85714286,2454.11918302,754,1200,1088.5,0,0,1,0,0,0,0,0,0.025000420322,0.150292420332,0.637119592539,0.0250001351,0.162587431707,0.386136598908,0.0557206380576,0.0247295208655,0.0262751159196,0.484848484848,0.515151515152,0.386498917749,0.0333333333333,0.8,-0.215931372549,-0.5,-0.1,0,0,0.5,0,935
86,9,763,0.449735449141,0.99999999793,0.587991717209,5,0,1,0,5.09567496723,6,0,0,1,0,0,0,-1,477,78.6666666667,7100,843300,307200,2210.48484848,3451.91896642,2992.1844696,0,0,0,0,1,0,0,0,0,0,0,0.534673678871,0.0340786643059,0.0333383700373,0.0333335139869,0.364575772799,0.401060267857,0.104092261905,0.0445609436435,0.0353866317169,0.55737704918,0.44262295082,0.342647058824,0.1,0.6,-0.245855379189,-0.6,-0.0714285714286,0.4,-0.25,0.1,0.25,775
376,11,1524,0.282863041787,0.999999998832,0.403037382707,30,1,6,11,4.45078740157,10,0,1,0,0,0,0,-1,4300,533.6,10300,843300,239810,1707.54,12150,4603.71922797,7600,7600,7600,0,0,0,0,0,1,0,1,0.310095700525,0.0207456270128,0.326907165776,0.322076034222,0.0201754724648,0.459852523099,0.176904438845,0.0452755905512,0.0190288713911,0.704081632653,0.295918367347,0.432563209737,0.1,1,-0.23908045977,-0.8,-0.1,0,0,0.5,0,14400
149,11,255,0.632411064694,0.99999999375,0.793749995039,5,3,0,2,4.82745098039,3,1,0,0,0,0,0,-1,0,-1,196700,843300,416100,3496.26818372,4183.09640832,3853.0867151,861,7300,4080.5,0,1,0,0,0,0,0,0,0.0680025052225,0.0666789289199,0.0669026650693,0.0668949663169,0.731520934471,0.483333333333,0.104166666667,0.0352941176471,0.0156862745098,0.692307692308,0.307692307692,0.355555555556,0.1,0.6,-0.28125,-0.4,-0.125,0,0,0.5,0,1400
261,10,158,0.636942671102,0.999999989247,0.731182787837,4,3,1,0,4.37974683544,6,0,0,0,0,1,0,-1,923,208.4,0,843300,377316.666667,0,3817.57142857,2751.53948783,2000,10100,6050,0,1,0,0,0,0,0,0,0.033334268867,0.0333346842469,0.0333342703521,0.0333336957229,0.866663080811,0.275925925926,0.0981481481481,0.0253164556962,0.0189873417722,0.571428571429,0.428571428571,0.329166666667,0.166666666667,0.5,-0.144444444444,-0.166666666667,-0.1,0,0,0.5,0,1300
538,9,501,0.559183672328,0.99999999697,0.715151512984,20,8,1,0,4.61477045908,10,0,0,0,0,0,0,4,662,200.333333333,0,843300,227886.2,0,7625.63131313,3570.38746889,820,820,820,0,0,0,0,1,0,0,0,0.0200004277831,0.434448488006,0.0200002131497,0.505550616364,0.0200002546975,0.545137987013,0.076966991342,0.0459081836327,0.0399201596806,0.53488372093,0.46511627907,0.519435347261,0.136363636364,1,-0.455,-1,-0.05,0.666666666667,-0.333333333333,0.166666666667,0.333333333333,723
276,14,256,0.57999999768,0.999999994048,0.678571424532,3,1,1,0,5.14453125,7,1,0,0,0,0,0,-1,98700,14187.7985714,28400,843300,298242.857143,2585.5502046,98700,17604.2744479,98700,98700,98700,1,0,0,0,0,0,0,0,0.287893227124,0.028575340478,0.175127687427,0.0286470628219,0.47975668215,0.366044973545,0.165105820106,0.03125,0.0078125,0.8,0.2,0.408988095238,0.16,1,-0.275,-0.3,-0.25,0.3,1,0.2,1,1900
675,11,183,0.696132592839,0.999999991228,0.789473677285,12,1,6,0,4.46994535519,5,0,0,0,0,0,0,217,1400,524.8,4700,617900,275300,2600,4827.04232804,3480.65545265,4700,4700,4700,1,0,0,0,0,0,0,0,0.0400803935696,0.0401387895056,0.0400276052079,0.839747613021,0.0400055986964,0.465555555556,0.125694444444,0.0327868852459,0.016393442623,0.666666666667,0.333333333333,0.383333333333,0.1,0.5,-0.347685185185,-0.7,-0.155555555556,0.2,0.2,0.3,0.2,808
656,11,377,0.578804346253,0.999999996429,0.667857140472,12,3,11,0,4.80901856764,8,0,0,0,0,0,0,217,900,418.625,14800,617900,256462.5,2238.13157895,4735.26570681,3470.23919016,17200,17200,17200,0,0,0,0,0,1,0,1,0.0252469286873,0.0250488835379,0.16306222207,0.761418569647,0.0252233960585,0.358106060606,0.128320707071,0.0291777188329,0.0159151193634,0.647058823529,0.352941176471,0.381487603306,0.1,1,-0.227777777778,-0.666666666667,-0.05,0.7,0.6,0.2,0.6,2200
353,10,303,0.505263156122,0.999999994536,0.579234969512,7,6,1,1,4.54785478548,8,0,0,1,0,0,0,-1,602,217.69875,7700,843300,247087.5,2087.19298246,3571.26812753,2720.34146897,897,5200,2029.5,1,0,0,0,0,0,0,0,0.15739545207,0.0250015090326,0.0250061741499,0.0250000601241,0.767596804623,0.353577441077,0.0612584175084,0.039603960396,0.00990099009901,0.8,0.2,0.349368686869,0.1,1,-0.190740740741,-0.25,-0.155555555556,0.0666666666667,0,0.433333333333,0,759
707,13,126,0.733870961824,0.999999986111,0.902777765239,5,3,0,0,5.01587301587,6,0,0,1,0,0,0,217,354,322.2,0,69100,27383.3333333,0,2546.22978723,1671.49838374,2000,2300,2150,0,0,0,1,0,0,0,0,0.265745970659,0.225803894499,0.0333945028755,0.0333399064006,0.441715725566,0.383946608947,0.213185425685,0.0714285714286,0.015873015873,0.818181818182,0.181818181818,0.354617604618,0.0333333333333,0.8,-0.233333333333,-0.3,-0.166666666667,0.375,-0.125,0.125,0.125,440
540,9,318,0.538216558795,0.999999994949,0.641414138175,5,3,5,1,4.17610062893,5,0,0,0,0,0,0,4,550,215.6,18000,843300,513540,2222.5483871,5291.09127907,3733.90939313,1100,7500,4300,0,0,1,0,0,0,0,0,0.0400001231777,0.0400222290823,0.040000063779,0.839977525407,0.0400000585538,0.401919707277,0.19095289631,0.0471698113208,0.0125786163522,0.789473684211,0.210526315789,0.423852813853,0.05,0.85,-0.302777777778,-0.5,-0.155555555556,0,0,0.5,0,905
667,13,156,0.751633982015,0.999999991071,0.803571421397,7,6,0,2,4.89743589744,10,0,0,1,0,0,0,217,802,429.888888889,0,617900,147330,0,4577.24726477,2424.94258973,404,2200,1301.33333333,0,1,0,0,0,0,0,0,0.334800325563,0.0200117168698,0.0200053824281,0.119823411976,0.505359163163,0.425826446281,0.186157024793,0.0384615384615,0.00641025641026,0.857142857143,0.142857142857,0.362121212121,0.1,0.9,-0.125,-0.125,-0.125,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,2500
406,11,293,0.600682591807,0.999999994475,0.762430935014,11,7,0,1,4.82935153584,10,0,0,0,0,1,0,-1,2200,514.888888889,0,843300,125400,0,3500,2294.33419964,1200,5200,3200,0,0,0,1,0,0,0,0,0.0200291352577,0.0200015079059,0.0200032283437,0.0200008104395,0.919965318053,0.532024793388,0.138016528926,0.0273037542662,0.00682593856655,0.8,0.2,0.435795454545,0.136363636364,0.75,-0.225,-0.25,-0.2,0.6,0.7,0.1,0.7,1400
277,17,246,0.532786883062,0.999999993421,0.618421048563,3,3,12,1,4.09756097561,8,0,0,0,0,0,0,-1,504,147.454285714,0,843300,469112.5,0,7426.77320617,5137.65447594,1400,31500,16450,0,0,0,0,0,0,1,1,0.0250018299136,0.0253224995635,0.0250008485909,0.899673972132,0.0250008497996,0.621861471861,-0.0983886483886,0.0365853658537,0.0528455284553,0.409090909091,0.590909090909,0.39696969697,0.136363636364,0.85,-0.418376068376,-1,-0.05,0.555555555556,-0.433333333333,0.0555555555556,0.433333333333,2900
96,10,315,0.559726960547,0.999999994764,0.696335074888,23,2,21,0,4.77777777778,6,0,0,0,0,0,0,-1,516,208,27500,843300,364683.333333,3463.61537481,7344.61597796,5522.62864639,2900,2900,2900,0,0,0,0,0,1,0,1,0.033333396424,0.0333447571405,0.0333333651107,0.866655039671,0.0333334416536,0.407592592593,0.102407407407,0.0126984126984,0.015873015873,0.444444444444,0.555555555556,0.5875,0.35,1,-0.162777777778,-0.2,-0.125,0.3,0,0.2,0,1900
168,7,158,0.499999996528,0.999999990385,0.509615379715,3,3,12,0,5.38607594937,7,1,0,0,0,0,0,-1,976,358.428571429,15400,843300,228128.571429,3518.42834916,15551.0909091,6283.75494667,8200,8200,8200,0,0,0,1,0,0,0,0,0.0304572737488,0.171863492087,0.02857229047,0.497849142733,0.271257800961,0.642857142857,0.196428571429,0.0253164556962,0.0126582278481,0.666666666667,0.333333333333,0.4375,0.25,0.5,-0.1875,-0.1875,-0.1875,0,0,0.5,0,9000
329,11,416,0.465346533502,0.999999996078,0.576470585975,20,2,18,1,4.57932692308,10,0,0,0,0,0,0,-1,1100,268.618,1100,843300,405530,1100,11738.9850746,5187.96307296,2700,9000,5850,0,0,0,1,0,0,0,0,0.0200209026945,0.0200367944317,0.020003318409,0.919064407834,0.0208745766308,0.573051948052,0.253733766234,0.0649038461538,0.0120192307692,0.84375,0.15625,0.393783068783,0.1,1,-0.451785714286,-1,-0.0714285714286,0.866666666667,0.333333333333,0.366666666667,0.333333333333,921
717,10,156,0.673202609979,0.999999989691,0.835051537783,4,2,0,1,5.03846153846,9,0,0,0,0,0,1,217,450,341,0,51900,23188.8888889,0,3119.76388889,1891.52233686,800,872,836,1,0,0,0,0,0,0,0,0.0222977804801,0.0223437169806,0.695901332348,0.23722877398,0.022228396211,0.472619047619,0.283333333333,0.0641025641026,0,1,0,0.396666666667,0.1,0.5,0,0,0,0,0,0.5,0,657
511,9,493,0.51391862845,0.999999996644,0.661073823285,31,3,25,0,4.84989858012,6,0,0,0,0,0,0,4,440,156.6,0,843300,331216.666667,0,7583.29180328,4670.48745613,8000,8000,8000,0,0,0,1,0,0,0,0,0.0333337232117,0.0333450545459,0.0333335570464,0.86665408004,0.0333335851562,0.594278996865,-0.0878657262278,0.0223123732252,0.0243407707911,0.478260869565,0.521739130435,0.396005509642,0.1,1,-0.394097222222,-1,-0.025,1,-0.133333333333,0.5,0.133333333333,937
225,12,155,0.684931502158,0.999999989247,0.784946228119,1,1,0,1,4.47741935484,5,0,0,1,0,0,0,-1,450,145.518,450,843300,448370,450,5528.48407439,3010.19144497,2200,2200,2200,0,0,1,0,0,0,0,0,0.441286018518,0.238095872415,0.239494340459,0.0400013250068,0.041122443601,0.31130952381,0.154166666667,0.0387096774194,0.0193548387097,0.666666666667,0.333333333333,0.483333333333,0.05,1,-0.230555555556,-0.433333333333,-0.125,0.4,0.8,0.1,0.8,1300
367,12,239,0.61802574842,0.999999993151,0.767123282417,8,0,1,0,4.6359832636,6,0,0,1,0,0,0,-1,469,126.518,0,843300,309400,0,3517.72714613,1990.13710094,0,0,0,1,0,0,0,0,0,0,0,0.566302717755,0.0333360171698,0.0334194056866,0.0333350307538,0.333606828635,0.429242424242,0.238939393939,0.0502092050209,0.00418410041841,0.923076923077,0.0769230769231,0.340340909091,0.1,0.8,-0.4,-0.4,-0.4,0,0,0.5,0,830
489,9,440,0.50352941058,0.999999996047,0.648221341311,10,0,1,0,4.83181818182,7,1,0,0,0,0,0,4,1000,293.666666667,0,843300,278457.142857,0,4985.66877637,2892.05976652,0,0,0,0,0,0,0,1,0,0,0,0.669154609535,0.0285745465232,0.0285725309868,0.0286735984156,0.24502471454,0.443653198653,0.175707070707,0.075,0.0159090909091,0.825,0.175,0.30222681359,0.1,0.5,-0.195238095238,-0.4,-0.1,0.5,0.5,0,0.5,5300
447,13,659,0.52598425114,0.999999997487,0.688442209326,5,4,0,13,4.40515933232,5,0,1,0,0,0,0,4,176,69.2,16300,843300,392540,1407.62878788,4761.40841584,2875.96350243,1400,1400,1400,0,0,0,0,1,0,0,0,0.0400020329497,0.041236955275,0.0400862563988,0.83867469934,0.0400000560365,0.417863247863,0.139192890443,0.0349013657056,0.0136570561457,0.71875,0.28125,0.407812911726,0.1,1,-0.291358024691,-1,-0.1,1,0.5,0.5,0.5,2200
107,15,1497,0.368492224227,0.999999998843,0.531249999385,10,2,4,0,4.9044756179,8,0,0,0,0,0,1,-1,623,118.75,15800,843300,308300,2192.56363027,10611.5,3767.22657073,823,823,823,0,1,0,0,0,0,0,0,0.0251564498576,0.025002297368,0.725757934925,0.0250005754173,0.199082742432,0.338720154416,0.0817064979694,0.0293921175685,0.0213760855043,0.578947368421,0.421052631579,0.328799931129,0.05,1,-0.127083333333,-0.35,-0.05,0,0,0.5,0,1200
44,10,351,0.56231883895,0.999999995192,0.721153842687,6,6,1,0,4.48717948718,3,0,0,1,0,0,0,-1,521,173,6400,843300,513366.666667,1241.56756757,3407.18436135,2599.0616208,1100,1700,1300,0,1,0,0,0,0,0,0,0.73333278802,0.0666669187581,0.0666667936528,0.0666667522029,0.0666667473661,0.407782369146,0.039152892562,0.019943019943,0.00854700854701,0.7,0.3,0.226623376623,0.05,0.45,-0.241666666667,-0.3,-0.125,0,0,0.5,0,1100
259,10,991,0.476038338151,0.999999998336,0.642262894106,29,2,11,0,4.75983854692,9,0,0,0,0,0,1,-1,638,258.25,0,843300,193489.222222,0,3599.8693418,2124.33973252,1700,1700,1700,0,0,0,1,0,0,0,0,0.0222269246025,0.0222265041623,0.472123800478,0.0222451274109,0.461177643346,0.432659725332,0.140084340946,0.029263370333,0.0121089808274,0.707317073171,0.292682926829,0.381605463502,0.1,0.8,-0.240972222222,-0.6,-0.1,0,0,0.5,0,801
399,10,343,0.57831325127,0.999999994681,0.787234038366,5,4,1,0,4.98833819242,8,0,0,0,0,1,0,-1,743,239,0,843300,168550,0,3453.33952941,1973.63339607,1000,7600,4300,0,0,0,1,0,0,0,0,0.364119814987,0.0250065747763,0.0250038192852,0.0250059629806,0.560863827971,0.432836013193,0.171106472892,0.064139941691,0.0174927113703,0.785714285714,0.214285714286,0.378551751279,0.1,0.8,-0.190277777778,-0.5,-0.1,0,0,0.5,0,990
175,8,853,0.457008244456,0.999999997988,0.641851105348,13,4,1,4,4.46541617819,9,0,0,0,1,0,0,-1,603,216.375,0,843300,279988.888889,0,5030.10798122,3168.23620371,4200,4200,4200,0,0,0,1,0,0,0,0,0.608698318038,0.022265282912,0.20879931331,0.0968097172908,0.0634273684498,0.513180039139,0.108558925853,0.0539273153576,0.0199296600234,0.730158730159,0.269841269841,0.346086956522,0.0333333333333,0.8,-0.330473856209,-1,-0.1,0,0,0.5,0,1500
24,10,466,0.553846152629,0.999999996503,0.706293703824,17,3,1,0,5.03862660944,6,0,0,0,0,0,1,-1,0,-1,23100,843300,238933.333333,1889.18421053,3401.52536911,2388.84851397,1600,4000,2500,1,0,0,0,0,0,0,0,0.0333426505027,0.0333334240066,0.866654257979,0.033333373937,0.0333362935752,0.464722222222,0.0564583333333,0.0214592274678,0.0236051502146,0.47619047619,0.52380952381,0.38,0.1,0.6,-0.306818181818,-0.8,-0.1,1,-0.5,0.5,0.5,1300
209,12,743,0.494475137439,0.999999997886,0.640591964819,19,6,11,1,4.62314939435,10,0,0,0,0,0,0,-1,667,217.8,4800,843300,387320,1468.57142857,9422.73913043,5360.37703377,907,47100,14226.75,0,0,0,0,1,0,0,0,0.0200128471635,0.192684651,0.0200004351117,0.74717738382,0.0201246829047,0.536904761905,0.093661100804,0.0538358008075,0.0323014804845,0.625,0.375,0.448214285714,0.05,0.85,-0.324652777778,-0.6,-0.05,0.4,-0.4,0.1,0.4,3000
558,11,286,0.597902095812,0.999999994318,0.749999995739,16,0,1,0,4.87062937063,3,0,0,0,0,1,0,4,82,44.3333333333,59000,690400,273733.333333,2613.83704842,3217.63239637,2948.66894564,0,0,0,0,0,0,0,0,1,0,1,0.0667372938432,0.0666706143294,0.0666951874111,0.0666672909591,0.733229613457,0.469696969697,0.167242424242,0.0559440559441,0.0104895104895,0.842105263158,0.157894736842,0.316524621212,0.0333333333333,0.6,-0.233333333333,-0.4,-0.05,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,168
295,11,288,0.611307418335,0.999999994048,0.809523804705,5,4,2,0,4.64583333333,7,0,0,0,0,0,1,-1,539,199.666666667,0,843300,159114.285714,0,3573.39842775,2319.66043589,2100,2100,2100,0,0,1,0,0,0,0,0,0.0285722425142,0.028572443096,0.742891230303,0.0285720050735,0.171392079013,0.438397129187,0.190510366826,0.0486111111111,0.00347222222222,0.933333333333,0.0666666666667,0.327121212121,0.1,0.5,-0.3,-0.3,-0.3,0,0,0.5,0,2600
703,10,1383,0.501094091538,0.99999999881,0.719047618192,13,0,1,0,5.31164135936,10,0,0,0,0,0,1,217,2000,580.428571429,0,69100,22610,0,6400,2084.86743304,0,0,0,1,0,0,0,0,0,0,0,0.020031563409,0.212142444141,0.522382994251,0.0200020688359,0.225440929363,0.433818592791,0.120600990693,0.0549530007231,0.0216919739696,0.716981132075,0.283018867925,0.351834842789,0.0333333333333,1,-0.232954314204,-0.8,-0.0714285714286,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,3900
571,8,704,0.458689458036,0.999999997253,0.695054943145,14,2,10,0,4.28551136364,10,1,0,0,0,0,0,4,610,325.8,6400,690400,112720,1924.625,7444.5,3713.67788708,878,878,878,0,0,0,0,0,0,1,1,0.0201756822109,0.0200257722477,0.0200974108252,0.306947803419,0.632753331297,0.523704683519,0.346227887339,0.09375,0.00710227272727,0.929577464789,0.0704225352113,0.443772464909,0.1,1,-0.198333333333,-0.291666666667,-0.125,0.5,0,0,0,1300
245,10,329,0.512269937079,0.999999995098,0.627450977316,6,2,2,1,4.60790273556,9,0,0,0,0,1,0,-1,1300,383.5,0,843300,268988.888889,0,3704.19077568,2462.33634501,1500,1500,1500,0,0,0,1,0,0,0,0,0.0222855305871,0.0222281712034,0.356397453088,0.0222845796393,0.576804265482,0.487121212121,0.258636363636,0.0455927051672,0,1,0,0.371515151515,0.136363636364,0.8,0,0,0,0,0,0.5,0,1200
77,10,1295,0.34738485531,0.999999998447,0.548136645112,9,0,1,1,4.3111969112,7,0,0,1,0,0,0,-1,0,-1,0,843300,260928.571429,0,4383.76131148,1928.51492883,0,0,0,0,0,0,1,0,0,0,0,0.885628812631,0.0285747547516,0.0285730894181,0.0285971753611,0.0286261678386,0.484447004608,0.166619730329,0.0370656370656,0.0146718146718,0.716417910448,0.283582089552,0.429265873016,0.1,1,-0.252923976608,-0.7,-0.05,0,0,0.5,0,2400
486,7,511,0.52871287024,0.999999996979,0.664652565968,4,4,1,0,4.91193737769,9,0,0,1,0,0,0,4,1600,516.714285714,0,843300,260022.222222,0,5750,2533.14446671,2500,3600,3050,1,0,0,0,0,0,0,0,0.690992923793,0.242220110729,0.022338508523,0.0222245685503,0.0222238884038,0.402783414502,0.106216179654,0.0469667318982,0.0117416829746,0.8,0.2,0.280014430014,0.0333333333333,0.8,-0.353571428571,-0.8,-0.0714285714286,0.0666666666667,0.0333333333333,0.433333333333,0.0333333333333,1800
98,10,1185,0.472434265927,0.999999998507,0.7059701482,1,1,2,1,4.3611814346,7,0,1,0,0,0,0,-1,473,173,0,843300,213657.142857,0,3801.90962963,2638.73936727,1200,1200,1200,0,0,0,1,0,0,0,0,0.0285732998276,0.48624757232,0.0285724485863,0.428034352465,0.0285723268012,0.500731835732,0.12177989678,0.0413502109705,0.0244725738397,0.628205128205,0.371794871795,0.442869069706,0.05,1,-0.277346743295,-1,-0.0333333333333,0.466666666667,0.0166666666667,0.0333333333333,0.0166666666667,738
720,13,742,0.479564032044,0.999999997567,0.686131385192,12,8,1,0,4.62668463612,6,0,0,0,0,0,1,217,581,357.4,0,51900,22566.6666667,0,3125.11111111,1907.23461434,581,6800,1882.66666667,0,0,0,0,1,0,0,0,0.0333336873596,0.0333371675519,0.866660653297,0.033333673197,0.033334818594,0.425814814815,0.0818888888889,0.0309973045822,0.0175202156334,0.638888888889,0.361111111111,0.324637681159,0.1,0.7,-0.266666666667,-0.7,-0.05,1,0,0.5,0,465
170,13,666,0.517557251118,0.999999997347,0.724137929114,1,1,5,0,4.43393393393,7,0,1,0,0,0,0,-1,1000,256.571428571,2600,843300,237085.714286,1866.66666667,5291.4969697,3589.74671766,1800,1800,1800,0,1,0,0,0,0,0,0,0.0285715892292,0.885591923398,0.0285715499907,0.0286934986244,0.0285714387574,0.536213369963,0.151050824176,0.0435435435435,0.0135135135135,0.763157894737,0.236842105263,0.424729064039,0.1,1,-0.356944444444,-1,-0.1,0,0,0.5,0,1100
703,9,196,0.661538458146,0.999999991525,0.830508467538,4,2,1,0,4.7193877551,6,1,0,0,0,0,0,217,833,441,0,69100,23466.6666667,0,3219,2353.97515931,0,0,0,1,0,0,0,0,0,0,0,0.0340622803731,0.187688262842,0.0334677455335,0.0334336288804,0.711348082371,0.596625344353,0.174517906336,0.0255102040816,0,1,0,0.383939393939,0.136363636364,0.8,0,0,0,0,0,0.5,0,7400
226,9,231,0.595555552909,0.999999992308,0.776923070947,4,2,1,1,4.87445887446,4,0,0,0,0,0,1,-1,45,14.3333333333,0,843300,263100,0,3579.016727,2086.34285588,1100,1600,1350,0,1,0,0,0,0,0,0,0.050002328355,0.05000178182,0.799990525149,0.0500010624117,0.0500043022637,0.303081232493,0.046218487395,0.021645021645,0.017316017316,0.555555555556,0.444444444444,0.357142857143,0.25,0.5,-0.25,-0.4,-0.2,0.0666666666667,0,0.433333333333,0,1500
356,9,1442,0.507183907682,0.999999998917,0.685807149853,60,10,33,1,4.73509015257,6,0,1,0,0,0,0,-1,1800,318.166666667,1800,843300,368850,1800,4329.13594233,3288.00504231,2000,47300,15175,0,0,0,0,1,0,0,0,0.0334832304282,0.698233778989,0.0333647406551,0.0338175255611,0.201100724367,0.430598669623,0.0961495948158,0.0360610263523,0.0131761442441,0.732394366197,0.267605633803,0.300063270063,0.0333333333333,1,-0.338408521303,-1,-0.05,0,0,0.5,0,1700
688,9,108,0.78703702975,0.999999984375,0.874999986328,4,2,0,1,4.51851851852,9,0,0,0,0,1,0,217,1200,483.428571429,0,69100,28800,0,3570.8172043,2351.76955673,840,840,840,0,1,0,0,0,0,0,0,0.360048842924,0.0225142967616,0.0222877059785,0.0238015582686,0.571347596067,0.521212121212,0.268181818182,0.0740740740741,0.00925925925926,0.888888888889,0.111111111111,0.40625,0.1,0.7,-0.3,-0.3,-0.3,0.6,0.3,0.1,0.3,4600
568,8,1116,0.525206232333,0.999999998464,0.760368662426,18,3,1,7,4.58960573477,8,0,0,0,0,1,0,4,1400,387.5,4500,690400,130087.5,2507.16666667,6025,3645.40869138,3900,27500,14400,0,0,1,0,0,0,0,0,0.025462530305,0.154041047579,0.025016291744,0.0255628214641,0.769917308908,0.504614624506,0.162707886317,0.0627240143369,0.0215053763441,0.744680851064,0.255319148936,0.362770098949,0.0625,1,-0.241294642857,-0.7,-0.00833333333333,0.833333333333,0.0416666666667,0.333333333333,0.0416666666667,7100
611,8,535,0.558490564984,0.999999996875,0.746874997666,3,0,1,0,4.98878504673,3,1,0,0,0,0,0,4,343,216.333333333,35800,690400,255966.666667,3150.20588235,3414.55543512,3303.03878235,0,0,0,0,1,0,0,0,0,0,0,0.0671208107416,0.066688726049,0.0667984832956,0.0667871694739,0.73260481044,0.480257520258,0.09448995449,0.0336448598131,0.0168224299065,0.666666666667,0.333333333333,0.344873737374,0.1,0.7,-0.280291005291,-0.714285714286,-0.1,1,0.9,0.5,0.9,1500
592,10,102,0.784313717801,0.999999984375,0.859374986572,9,7,0,0,4.70588235294,9,0,0,0,0,0,0,4,867,432.666666667,8900,690400,171111.111111,2940.625,4973.08306962,4136.64866559,1100,4600,2300,0,0,0,0,0,0,1,1,0.0222223311437,0.908779765345,0.0222222641117,0.0245533555107,0.0222222838894,0.43,0.365,0.0882352941176,0,1,0,0.405555555556,0.1,0.8,0,0,0,0.65,0.35,0.15,0.35,1200
331,9,1667,0.435365853393,0.999999998902,0.676180021212,36,12,9,0,4.3449310138,10,0,0,0,1,0,0,-1,568,110.7,2200,843300,265750,1051.57142857,6785.63875205,3811.76618872,681,1300,990.5,0,1,0,0,0,0,0,0,0.0209756271607,0.424796144984,0.020123487625,0.513865663004,0.020239077226,0.531888962619,0.177669342012,0.0497900419916,0.0143971205759,0.775700934579,0.224299065421,0.403761539665,0.0333333333333,1,-0.319675925926,-1,-0.05,0.85,0.7,0.35,0.7,11200
500,10,282,0.551330796383,0.999999994186,0.651162786912,6,4,1,0,4.64893617021,7,0,0,1,0,0,0,4,237,114.833333333,0,843300,253300,0,3243.76140234,2252.03939884,4100,5300,4700,1,0,0,0,0,0,0,0,0.885341664528,0.0285746860512,0.0286350960032,0.0286853861652,0.028763167252,0.472395833333,0.197916666667,0.0390070921986,0.00354609929078,0.916666666667,0.0833333333333,0.354545454545,0.1,0.5,-0.333333333333,-0.333333333333,-0.333333333333,0,0,0.5,0,2600
